task_id,tokenizer,language,token_count,char_count,category,difficulty
A-CND-0070v27,o200k_base,toke,146,346,A-CND,1
A-CND-0070v58,o200k_base,toke,130,337,A-CND,1
A-CND-0071v16,o200k_base,toke,37,91,A-CND,1
A-CND-0072v17,o200k_base,toke,103,233,A-CND,2
A-CND-0072v24,o200k_base,toke,185,401,A-CND,2
A-CND-0072v75,o200k_base,toke,105,215,A-CND,2
A-CND-0073v21,o200k_base,toke,60,147,A-CND,1
A-CND-0073v48,o200k_base,toke,97,233,A-CND,1
A-CND-0073v66,o200k_base,toke,62,148,A-CND,1
A-CND-0074v11,o200k_base,toke,116,253,A-CND,2
A-CND-0075v32,o200k_base,toke,78,155,A-CND,2
A-CND-0075v38,o200k_base,toke,146,426,A-CND,2
A-CND-0075v50,o200k_base,toke,141,420,A-CND,2
A-CND-0077v44,o200k_base,toke,151,278,A-CND,2
A-CND-0078v54,o200k_base,toke,205,497,A-CND,2
A-CND-0078v56,o200k_base,toke,72,149,A-CND,2
A-CND-0078v7,o200k_base,toke,87,180,A-CND,2
A-CND-0080v79,o200k_base,toke,128,269,A-CND,1
A-CND-0082v55,o200k_base,toke,91,194,A-CND,1
A-CND-0083v17,o200k_base,toke,43,88,A-CND,1
A-CND-0083v74,o200k_base,toke,100,244,A-CND,1
A-CND-0084v83,o200k_base,toke,66,136,A-CND,1
A-CND-0085v71,o200k_base,toke,85,190,A-CND,1
A-CND-0087v75,o200k_base,toke,138,315,A-CND,1
A-CND-0088v7,o200k_base,toke,115,261,A-CND,1
A-CND-0088v70,o200k_base,toke,44,92,A-CND,1
A-CND-0089v2,o200k_base,toke,85,174,A-CND,2
A-CND-0090v14,o200k_base,toke,58,113,A-CND,1
A-CND-0090v65,o200k_base,toke,110,246,A-CND,1
A-CND-0091v1,o200k_base,toke,108,204,A-CND,2
A-CND-0091v30,o200k_base,toke,88,188,A-CND,2
A-CND-0091v68,o200k_base,toke,69,168,A-CND,2
A-CND-0091v81,o200k_base,toke,140,311,A-CND,2
A-CND-0092v10,o200k_base,toke,92,213,A-CND,2
A-CND-0092v31,o200k_base,toke,93,229,A-CND,2
A-CND-0092v50,o200k_base,toke,121,288,A-CND,2
A-CND-0092v56,o200k_base,toke,120,287,A-CND,2
A-CND-0093v40,o200k_base,toke,74,150,A-CND,2
A-CND-0094v29,o200k_base,toke,93,197,A-CND,2
A-CND-0094v58,o200k_base,toke,35,75,A-CND,2
A-CND-0095v27,o200k_base,toke,75,178,A-CND,2
A-CND-0095v46,o200k_base,toke,122,268,A-CND,2
A-CND-0096v25,o200k_base,toke,94,151,A-CND,2
A-CND-0096v63,o200k_base,toke,88,160,A-CND,2
A-CND-0097v34,o200k_base,toke,55,123,A-CND,2
A-CND-0097v37,o200k_base,toke,61,113,A-CND,2
A-CND-0098v60,o200k_base,toke,202,453,A-CND,2
A-CND-0098v76,o200k_base,toke,187,442,A-CND,2
A-ERR-0003v19,o200k_base,toke,156,332,A-ERR,1
A-ERR-0003v85,o200k_base,toke,96,211,A-ERR,1
A-ERR-0004v57,o200k_base,toke,200,450,A-ERR,1
A-ERR-0005v24,o200k_base,toke,100,256,A-ERR,1
A-ERR-0007v72,o200k_base,toke,163,408,A-ERR,1
A-ERR-0009v55,o200k_base,toke,71,191,A-ERR,1
A-ERR-0009v64,o200k_base,toke,154,355,A-ERR,1
A-ERR-0010v24,o200k_base,toke,145,338,A-ERR,1
A-ERR-0010v25,o200k_base,toke,69,179,A-ERR,1
A-ERR-0011v18,o200k_base,toke,67,185,A-ERR,1
A-ERR-0011v35,o200k_base,toke,122,313,A-ERR,1
A-ERR-0012v52,o200k_base,toke,70,192,A-ERR,1
A-ERR-0013v77,o200k_base,toke,151,377,A-ERR,1
A-ERR-0014v15,o200k_base,toke,143,335,A-ERR,1
A-ERR-0014v55,o200k_base,toke,72,195,A-ERR,1
A-ERR-0015v74,o200k_base,toke,68,192,A-ERR,1
A-ERR-0018v10,o200k_base,toke,107,256,A-ERR,2
A-ERR-0018v29,o200k_base,toke,244,604,A-ERR,2
A-ERR-0018v59,o200k_base,toke,354,791,A-ERR,2
A-ERR-0018v77,o200k_base,toke,159,392,A-ERR,2
A-ERR-0019v37,o200k_base,toke,179,356,A-ERR,2
A-ERR-0020v67,o200k_base,toke,100,228,A-ERR,2
A-ERR-0020v86,o200k_base,toke,98,220,A-ERR,2
A-ERR-0021v48,o200k_base,toke,80,203,A-ERR,2
A-ERR-0022v50,o200k_base,toke,128,351,A-ERR,2
A-ERR-0022v62,o200k_base,toke,125,333,A-ERR,2
A-ERR-0022v65,o200k_base,toke,180,439,A-ERR,2
A-ERR-0023v71,o200k_base,toke,153,382,A-ERR,2
A-ERR-0024v57,o200k_base,toke,218,487,A-ERR,2
A-ERR-0024v63,o200k_base,toke,245,595,A-ERR,2
A-ERR-0025v29,o200k_base,toke,269,644,A-ERR,3
A-ERR-0025v68,o200k_base,toke,243,582,A-ERR,3
A-ERR-0026v83,o200k_base,toke,214,548,A-ERR,3
A-ERR-0028v31,o200k_base,toke,236,597,A-ERR,3
A-ERR-0028v62,o200k_base,toke,176,513,A-ERR,3
A-ERR-0028v76,o200k_base,toke,203,564,A-ERR,3
A-ERR-0030v55,o200k_base,toke,215,548,A-ERR,3
A-ERR-0030v64,o200k_base,toke,242,623,A-ERR,3
A-ERR-0030v83,o200k_base,toke,249,636,A-ERR,3
A-ERR-0031v44,o200k_base,toke,256,583,A-ERR,3
A-ERR-0033v23,o200k_base,toke,186,409,A-ERR,1
A-ERR-0034v81,o200k_base,toke,126,290,A-ERR,1
A-ERR-0036v44,o200k_base,toke,93,229,A-ERR,2
A-ERR-0036v48,o200k_base,toke,183,419,A-ERR,2
A-ERR-0036v76,o200k_base,toke,212,475,A-ERR,2
A-ERR-0038v13,o200k_base,toke,95,230,A-ERR,2
A-ERR-0038v66,o200k_base,toke,96,231,A-ERR,2
A-ERR-0039v39,o200k_base,toke,195,436,A-ERR,2
A-ERR-0039v44,o200k_base,toke,214,479,A-ERR,2
A-ERR-0041v13,o200k_base,toke,90,222,A-ERR,2
A-ERR-0041v27,o200k_base,toke,195,455,A-ERR,2
A-ERR-0041v28,o200k_base,toke,87,225,A-ERR,2
A-ERR-0041v62,o200k_base,toke,86,217,A-ERR,2
A-ERR-0041v7,o200k_base,toke,176,428,A-ERR,2
A-ERR-0041v81,o200k_base,toke,85,222,A-ERR,2
A-ERR-0041v83,o200k_base,toke,149,362,A-ERR,2
A-ERR-0042v25,o200k_base,toke,153,352,A-ERR,2
A-ERR-0042v68,o200k_base,toke,146,342,A-ERR,2
A-ERR-0042v83,o200k_base,toke,88,210,A-ERR,2
A-ERR-0043v15,o200k_base,toke,74,193,A-ERR,2
A-ERR-0043v57,o200k_base,toke,151,335,A-ERR,2
A-ERR-0044v5,o200k_base,toke,279,644,A-ERR,2
A-ERR-0044v65,o200k_base,toke,155,371,A-ERR,2
A-ERR-0045v30,o200k_base,toke,176,418,A-ERR,2
A-ERR-0045v41,o200k_base,toke,212,476,A-ERR,2
A-ERR-0045v58,o200k_base,toke,103,267,A-ERR,2
A-ERR-0045v7,o200k_base,toke,181,428,A-ERR,2
A-ERR-0046v33,o200k_base,toke,154,405,A-ERR,1
A-ERR-0046v51,o200k_base,toke,131,381,A-ERR,1
A-ERR-0046v72,o200k_base,toke,136,378,A-ERR,1
A-ERR-0047v1,o200k_base,toke,129,316,A-ERR,2
A-ERR-0047v86,o200k_base,toke,96,232,A-ERR,2
A-ERR-0048v11,o200k_base,toke,224,515,A-ERR,2
A-ERR-0048v22,o200k_base,toke,128,303,A-ERR,2
A-ERR-0049v15,o200k_base,toke,155,349,A-ERR,2
A-ERR-0049v39,o200k_base,toke,130,287,A-ERR,2
A-ERR-0050v3,o200k_base,toke,77,192,A-ERR,1
A-ERR-0050v9,o200k_base,toke,123,309,A-ERR,1
A-ERR-0052v69,o200k_base,toke,201,465,A-ERR,1
A-ERR-0053v50,o200k_base,toke,116,320,A-ERR,1
A-ERR-0053v72,o200k_base,toke,134,349,A-ERR,1
A-ERR-0053v87,o200k_base,toke,127,335,A-ERR,1
A-ERR-0054v35,o200k_base,toke,86,223,A-ERR,1
A-ERR-0054v46,o200k_base,toke,148,400,A-ERR,1
A-ERR-0055v48,o200k_base,toke,63,163,A-ERR,1
A-ERR-0055v53,o200k_base,toke,64,163,A-ERR,1
A-ERR-0056v44,o200k_base,toke,169,427,A-ERR,1
A-ERR-0057v27,o200k_base,toke,159,393,A-ERR,1
A-ERR-0059v14,o200k_base,toke,247,491,A-ERR,2
A-ERR-0059v20,o200k_base,toke,202,424,A-ERR,2
A-ERR-0059v55,o200k_base,toke,179,390,A-ERR,2
A-ERR-0060v18,o200k_base,toke,161,395,A-ERR,2
A-ERR-0061v48,o200k_base,toke,177,374,A-ERR,2
A-ERR-0062v22,o200k_base,toke,197,454,A-ERR,2
A-ERR-0062v52,o200k_base,toke,193,437,A-ERR,2
A-ERR-0064v3,o200k_base,toke,209,437,A-ERR,3
A-ERR-0065v18,o200k_base,toke,173,405,A-ERR,3
A-ERR-0065v3,o200k_base,toke,210,512,A-ERR,3
A-ERR-0066v31,o200k_base,toke,72,191,A-ERR,3
A-ERR-0067v62,o200k_base,toke,180,452,A-ERR,2
A-ERR-0069v49,o200k_base,toke,61,146,A-ERR,2
A-ERR-0071v56,o200k_base,toke,248,601,A-ERR,2
A-ERR-0074v22,o200k_base,toke,188,415,A-ERR,3
A-ERR-0074v23,o200k_base,toke,191,434,A-ERR,3
A-ERR-0074v36,o200k_base,toke,208,503,A-ERR,3
A-ERR-0074v49,o200k_base,toke,102,246,A-ERR,3
A-ERR-0076v10,o200k_base,toke,211,527,A-ERR,2
A-ERR-0076v45,o200k_base,toke,205,505,A-ERR,2
A-ERR-0076v86,o200k_base,toke,109,264,A-ERR,2
A-ERR-0077,o200k_base,toke,196,527,A-ERR,2
A-ERR-0077v30,o200k_base,toke,235,615,A-ERR,2
A-ERR-0078v10,o200k_base,toke,134,369,A-ERR,2
A-ERR-0078v11,o200k_base,toke,110,282,A-ERR,2
A-ERR-0078v33,o200k_base,toke,122,313,A-ERR,2
A-ERR-0079v81,o200k_base,toke,191,478,A-ERR,2
A-ERR-0080v37,o200k_base,toke,200,446,A-ERR,3
A-ERR-0081,o200k_base,toke,139,342,A-ERR,3
A-ERR-0081v17,o200k_base,toke,186,461,A-ERR,3
A-ERR-0082v61,o200k_base,toke,218,535,A-ERR,3
A-ERR-0083v25,o200k_base,toke,185,483,A-ERR,3
A-ERR-0084v15,o200k_base,toke,163,359,A-ERR,3
A-ERR-0085v2,o200k_base,toke,187,420,A-ERR,3
A-ERR-0086v55,o200k_base,toke,240,557,A-ERR,3
A-ERR-0088v75,o200k_base,toke,211,544,A-ERR,3
A-ERR-0089v26,o200k_base,toke,91,231,A-ERR,3
A-ERR-0089v40,o200k_base,toke,220,562,A-ERR,3
A-ERR-0091v33,o200k_base,toke,91,226,A-ERR,3
A-ERR-0092v26,o200k_base,toke,293,636,A-ERR,2
A-ERR-0092v4,o200k_base,toke,286,630,A-ERR,2
A-ERR-0093v7,o200k_base,toke,176,425,A-ERR,3
A-ERR-0094v31,o200k_base,toke,127,291,A-ERR,3
A-ERR-0095v19,o200k_base,toke,151,364,A-ERR,3
A-MTH-0001v3,o200k_base,toke,89,194,A-MTH,1
A-MTH-0002v3,o200k_base,toke,58,126,A-MTH,1
A-MTH-0005v54,o200k_base,toke,76,173,A-MTH,1
A-MTH-0005v69,o200k_base,toke,115,274,A-MTH,1
A-MTH-0010v43,o200k_base,toke,72,168,A-MTH,1
A-MTH-0010v60,o200k_base,toke,151,368,A-MTH,1
A-MTH-0011v8,o200k_base,toke,86,184,A-MTH,1
A-MTH-0017v11,o200k_base,toke,66,133,A-MTH,1
A-MTH-0019v4,o200k_base,toke,80,173,A-MTH,1
A-MTH-0019v7,o200k_base,toke,83,161,A-MTH,1
A-MTH-0020,o200k_base,toke,77,159,A-MTH,1
A-MTH-0023v36,o200k_base,toke,102,246,A-MTH,1
A-MTH-0024v26,o200k_base,toke,103,213,A-MTH,1
A-MTH-0024v44,o200k_base,toke,109,251,A-MTH,1
A-MTH-0025v43,o200k_base,toke,138,298,A-MTH,1
A-MTH-0025v67,o200k_base,toke,60,131,A-MTH,1
A-MTH-0026v48,o200k_base,toke,67,164,A-MTH,1
A-MTH-0027v65,o200k_base,toke,68,143,A-MTH,1
A-MTH-0029v28,o200k_base,toke,35,73,A-MTH,1
A-MTH-0032v15,o200k_base,toke,104,205,A-MTH,1
A-MTH-0032v35,o200k_base,toke,123,237,A-MTH,1
A-MTH-0036v17,o200k_base,toke,142,290,A-MTH,1
A-MTH-0037v44,o200k_base,toke,37,93,A-MTH,1
A-MTH-0038v7,o200k_base,toke,48,114,A-MTH,1
A-MTH-0039v35,o200k_base,toke,29,62,A-MTH,1
A-MTH-0040v23,o200k_base,toke,65,127,A-MTH,2
A-MTH-0041v24,o200k_base,toke,124,309,A-MTH,2
A-MTH-0042v15,o200k_base,toke,99,252,A-MTH,2
A-MTH-0043v24,o200k_base,toke,117,250,A-MTH,2
A-MTH-0043v65,o200k_base,toke,81,159,A-MTH,2
A-MTH-0044v57,o200k_base,toke,63,126,A-MTH,2
A-MTH-0045v25,o200k_base,toke,114,248,A-MTH,2
A-MTH-0045v29,o200k_base,toke,101,214,A-MTH,2
A-MTH-0046v2,o200k_base,toke,98,214,A-MTH,2
A-MTH-0046v35,o200k_base,toke,128,259,A-MTH,2
A-MTH-0047v12,o200k_base,toke,127,272,A-MTH,2
A-MTH-0047v44,o200k_base,toke,149,326,A-MTH,2
A-MTH-0047v51,o200k_base,toke,96,191,A-MTH,2
A-MTH-0048v65,o200k_base,toke,136,256,A-MTH,2
A-MTH-0050v55,o200k_base,toke,76,176,A-MTH,2
A-MTH-0051v15,o200k_base,toke,95,202,A-MTH,2
A-MTH-0054v59,o200k_base,toke,124,291,A-MTH,2
A-MTH-0055v1,o200k_base,toke,107,194,A-MTH,2
A-MTH-0055v14,o200k_base,toke,124,291,A-MTH,2
A-MTH-0055v56,o200k_base,toke,136,313,A-MTH,2
A-MTH-0055v65,o200k_base,toke,90,185,A-MTH,2
A-MTH-0056v7,o200k_base,toke,158,374,A-MTH,2
A-MTH-0058v24,o200k_base,toke,138,310,A-MTH,3
A-MTH-0058v36,o200k_base,toke,86,197,A-MTH,3
A-MTH-0058v47,o200k_base,toke,144,297,A-MTH,3
A-MTH-0058v61,o200k_base,toke,85,185,A-MTH,3
A-MTH-0059v15,o200k_base,toke,117,260,A-MTH,3
A-MTH-0059v43,o200k_base,toke,147,293,A-MTH,3
A-MTH-0060v48,o200k_base,toke,192,455,A-MTH,3
A-MTH-0060v49,o200k_base,toke,183,430,A-MTH,3
A-MTH-0061v1,o200k_base,toke,201,387,A-MTH,3
A-MTH-0063v25,o200k_base,toke,125,278,A-MTH,3
A-MTH-0063v67,o200k_base,toke,84,165,A-MTH,3
A-MTH-0063v9,o200k_base,toke,133,314,A-MTH,3
A-MTH-0064v4,o200k_base,toke,121,276,A-MTH,2
A-MTH-0065v26,o200k_base,toke,151,347,A-MTH,2
A-MTH-0065v38,o200k_base,toke,144,323,A-MTH,2
A-MTH-0065v9,o200k_base,toke,115,246,A-MTH,2
A-MTH-0066v21,o200k_base,toke,120,251,A-MTH,2
A-MTH-0066v40,o200k_base,toke,136,292,A-MTH,2
A-MTH-0067v15,o200k_base,toke,198,372,A-MTH,2
A-MTH-0067v41,o200k_base,toke,189,397,A-MTH,2
A-MTH-0068v54,o200k_base,toke,119,264,A-MTH,3
A-MTH-0069v17,o200k_base,toke,63,131,A-MTH,3
A-MTH-0069v64,o200k_base,toke,94,180,A-MTH,3
A-MTH-0071v44,o200k_base,toke,86,168,A-MTH,1
A-MTH-0072v25,o200k_base,toke,104,235,A-MTH,2
A-MTH-0074,o200k_base,toke,96,186,A-MTH,3
A-MTH-0074v27,o200k_base,toke,126,282,A-MTH,3
A-MTH-0074v32,o200k_base,toke,192,425,A-MTH,3
A-MTH-0074v42,o200k_base,toke,151,348,A-MTH,3
A-MTH-0074v63,o200k_base,toke,107,254,A-MTH,3
A-MTH-0077v25,o200k_base,toke,69,148,A-MTH,1
A-MTH-0077v41,o200k_base,toke,70,140,A-MTH,1
A-MTH-0078v58,o200k_base,toke,105,253,A-MTH,1
A-MTH-0079v45,o200k_base,toke,94,244,A-MTH,1
A-MTH-0080v10,o200k_base,toke,112,225,A-MTH,1
A-MTH-0081v17,o200k_base,toke,87,152,A-MTH,2
A-MTH-0084v13,o200k_base,toke,82,160,A-MTH,2
A-MTH-0085v14,o200k_base,toke,47,91,A-MTH,2
A-MTH-0085v35,o200k_base,toke,153,277,A-MTH,2
A-MTH-0087v37,o200k_base,toke,45,94,A-MTH,2
A-MTH-0088v41,o200k_base,toke,140,353,A-MTH,2
A-MTH-0089v34,o200k_base,toke,82,166,A-MTH,2
A-MTH-0089v4,o200k_base,toke,120,265,A-MTH,2
A-MTH-0090v45,o200k_base,toke,77,140,A-MTH,2
A-MTH-0091,o200k_base,toke,121,264,A-MTH,2
A-MTH-0091v23,o200k_base,toke,125,263,A-MTH,2
A-MTH-0091v46,o200k_base,toke,109,240,A-MTH,2
A-MTH-0094v29,o200k_base,toke,78,156,A-MTH,2
A-MTH-0094v39,o200k_base,toke,87,190,A-MTH,2
A-MTH-0095v9,o200k_base,toke,151,321,A-MTH,2
A-MTH-0097v38,o200k_base,toke,112,257,A-MTH,2
A-MTH-0097v56,o200k_base,toke,98,248,A-MTH,2
A-MTH-0097v9,o200k_base,toke,214,464,A-MTH,2
A-MTH-0098v31,o200k_base,toke,147,317,A-MTH,2
A-MTH-0099,o200k_base,toke,115,239,A-MTH,3
A-MTH-0101v4,o200k_base,toke,154,319,A-MTH,2
A-MTH-0102v68,o200k_base,toke,83,195,A-MTH,2
A-MTH-0103v13,o200k_base,toke,187,404,A-MTH,3
A-MTH-0103v54,o200k_base,toke,173,378,A-MTH,3
A-MTH-0103v59,o200k_base,toke,123,243,A-MTH,3
A-MTH-0103v6,o200k_base,toke,178,365,A-MTH,3
A-MTH-0103v67,o200k_base,toke,113,195,A-MTH,3
A-MTH-0104v37,o200k_base,toke,108,216,A-MTH,2
A-MTH-0104v49,o200k_base,toke,63,118,A-MTH,2
A-MTH-0104v9,o200k_base,toke,84,169,A-MTH,2
A-MTH-0105v14,o200k_base,toke,81,155,A-MTH,2
A-MTH-0106v33,o200k_base,toke,100,208,A-MTH,2
A-MTH-0108,o200k_base,toke,113,211,A-MTH,3
A-MTH-0108v22,o200k_base,toke,153,322,A-MTH,3
A-MTH-0108v23,o200k_base,toke,140,308,A-MTH,3
A-MTH-0108v29,o200k_base,toke,149,319,A-MTH,3
A-MTH-0108v34,o200k_base,toke,146,316,A-MTH,3
A-MTH-0109v43,o200k_base,toke,134,273,A-MTH,2
A-MTH-0110v35,o200k_base,toke,207,422,A-MTH,3
A-MTH-0110v62,o200k_base,toke,190,406,A-MTH,3
A-MTH-0115v42,o200k_base,toke,214,443,A-MTH,2
A-MTH-0115v49,o200k_base,toke,187,375,A-MTH,2
A-MTH-0115v61,o200k_base,toke,194,407,A-MTH,2
A-MTH-0116v26,o200k_base,toke,47,84,A-MTH,1
A-MTH-0116v44,o200k_base,toke,83,169,A-MTH,1
A-MTH-0119v8,o200k_base,toke,56,120,A-MTH,2
A-SRT-0001v10,o200k_base,toke,123,275,A-SRT,1
A-SRT-0001v24,o200k_base,toke,137,308,A-SRT,1
A-SRT-0001v44,o200k_base,toke,228,480,A-SRT,1
A-SRT-0001v51,o200k_base,toke,240,568,A-SRT,1
A-SRT-0001v66,o200k_base,toke,232,494,A-SRT,1
A-SRT-0002v62,o200k_base,toke,374,825,A-SRT,1
A-SRT-0002v78,o200k_base,toke,157,313,A-SRT,1
A-SRT-0003v7,o200k_base,toke,178,415,A-SRT,1
A-SRT-0004v10,o200k_base,toke,121,274,A-SRT,1
A-SRT-0007v38,o200k_base,toke,182,379,A-SRT,1
A-SRT-0007v39,o200k_base,toke,140,325,A-SRT,1
A-SRT-0007v41,o200k_base,toke,217,466,A-SRT,1
A-SRT-0008v25,o200k_base,toke,371,799,A-SRT,1
A-SRT-0008v72,o200k_base,toke,168,340,A-SRT,1
A-SRT-0009v20,o200k_base,toke,147,314,A-SRT,1
A-SRT-0009v35,o200k_base,toke,155,325,A-SRT,1
A-SRT-0009v68,o200k_base,toke,239,551,A-SRT,1
A-SRT-0010v17,o200k_base,toke,288,640,A-SRT,2
A-SRT-0010v43,o200k_base,toke,315,716,A-SRT,2
A-SRT-0010v65,o200k_base,toke,222,491,A-SRT,2
A-SRT-0011v24,o200k_base,toke,314,716,A-SRT,2
A-SRT-0013v52,o200k_base,toke,186,475,A-SRT,2
A-SRT-0014v82,o200k_base,toke,305,741,A-SRT,2
A-SRT-0015v21,o200k_base,toke,267,649,A-SRT,2
A-SRT-0015v56,o200k_base,toke,343,830,A-SRT,2
A-SRT-0017v20,o200k_base,toke,369,850,A-SRT,2
A-SRT-0017v25,o200k_base,toke,180,421,A-SRT,2
A-SRT-0017v36,o200k_base,toke,320,725,A-SRT,2
A-SRT-0017v52,o200k_base,toke,262,579,A-SRT,2
A-SRT-0017v62,o200k_base,toke,298,695,A-SRT,2
A-SRT-0018v29,o200k_base,toke,374,801,A-SRT,2
A-SRT-0019v76,o200k_base,toke,154,334,A-SRT,2
A-SRT-0020v26,o200k_base,toke,107,222,A-SRT,2
A-SRT-0021v48,o200k_base,toke,180,362,A-SRT,2
A-SRT-0022v31,o200k_base,toke,159,316,A-SRT,2
A-SRT-0022v37,o200k_base,toke,162,317,A-SRT,2
A-SRT-0022v60,o200k_base,toke,201,402,A-SRT,2
A-SRT-0024v26,o200k_base,toke,58,129,A-SRT,1
A-SRT-0024v56,o200k_base,toke,61,131,A-SRT,1
A-SRT-0025v34,o200k_base,toke,115,238,A-SRT,1
A-SRT-0026,o200k_base,toke,107,252,A-SRT,1
A-SRT-0026v34,o200k_base,toke,103,266,A-SRT,1
A-SRT-0026v35,o200k_base,toke,59,131,A-SRT,1
A-SRT-0026v50,o200k_base,toke,56,129,A-SRT,1
A-SRT-0026v63,o200k_base,toke,130,321,A-SRT,1
A-SRT-0027v28,o200k_base,toke,180,375,A-SRT,2
A-SRT-0027v46,o200k_base,toke,196,405,A-SRT,2
A-SRT-0029v34,o200k_base,toke,195,399,A-SRT,2
A-SRT-0030v35,o200k_base,toke,123,290,A-SRT,2
A-SRT-0032v31,o200k_base,toke,130,276,A-SRT,2
A-SRT-0032v56,o200k_base,toke,138,282,A-SRT,2
A-SRT-0035v49,o200k_base,toke,137,312,A-SRT,2
A-SRT-0035v69,o200k_base,toke,62,131,A-SRT,2
A-SRT-0038v47,o200k_base,toke,80,186,A-SRT,2
A-SRT-0038v64,o200k_base,toke,71,171,A-SRT,2
A-SRT-0039v16,o200k_base,toke,184,385,A-SRT,2
A-SRT-0039v53,o200k_base,toke,139,283,A-SRT,2
A-SRT-0040v25,o200k_base,toke,237,515,A-SRT,2
A-SRT-0041v25,o200k_base,toke,116,241,A-SRT,2
A-SRT-0041v82,o200k_base,toke,297,616,A-SRT,2
A-SRT-0042v70,o200k_base,toke,306,675,A-SRT,3
A-SRT-0043v30,o200k_base,toke,150,315,A-SRT,3
A-SRT-0043v46,o200k_base,toke,234,524,A-SRT,3
A-SRT-0044v35,o200k_base,toke,164,363,A-SRT,3
A-SRT-0044v50,o200k_base,toke,304,633,A-SRT,3
A-SRT-0044v78,o200k_base,toke,154,342,A-SRT,3
A-SRT-0045,o200k_base,toke,154,348,A-SRT,3
A-SRT-0047v60,o200k_base,toke,175,344,A-SRT,3
A-SRT-0049v76,o200k_base,toke,174,394,A-SRT,3
A-SRT-0050v19,o200k_base,toke,91,192,A-SRT,3
A-SRT-0050v28,o200k_base,toke,90,193,A-SRT,3
A-SRT-0050v63,o200k_base,toke,166,365,A-SRT,3
A-SRT-0051v53,o200k_base,toke,137,263,A-SRT,3
A-SRT-0053v21,o200k_base,toke,65,154,A-SRT,1
A-SRT-0053v75,o200k_base,toke,110,261,A-SRT,1
A-SRT-0054v30,o200k_base,toke,135,313,A-SRT,1
A-SRT-0054v67,o200k_base,toke,116,291,A-SRT,1
A-SRT-0055v66,o200k_base,toke,67,159,A-SRT,1
A-SRT-0056v19,o200k_base,toke,220,411,A-SRT,2
A-SRT-0056v53,o200k_base,toke,233,516,A-SRT,2
A-SRT-0056v63,o200k_base,toke,230,463,A-SRT,2
A-SRT-0056v72,o200k_base,toke,220,447,A-SRT,2
A-SRT-0058v42,o200k_base,toke,223,523,A-SRT,2
A-SRT-0058v58,o200k_base,toke,104,223,A-SRT,2
A-SRT-0060v9,o200k_base,toke,205,442,A-SRT,2
A-SRT-0061v63,o200k_base,toke,180,391,A-SRT,2
A-SRT-0062v32,o200k_base,toke,69,156,A-SRT,1
A-SRT-0062v66,o200k_base,toke,131,286,A-SRT,1
A-SRT-0062v7,o200k_base,toke,166,371,A-SRT,1
A-SRT-0063v61,o200k_base,toke,188,419,A-SRT,2
A-SRT-0063v75,o200k_base,toke,129,273,A-SRT,2
A-SRT-0064v5,o200k_base,toke,180,411,A-SRT,2
A-SRT-0065v13,o200k_base,toke,134,266,A-SRT,2
A-SRT-0065v8,o200k_base,toke,213,487,A-SRT,2
A-SRT-0066,o200k_base,toke,203,420,A-SRT,2
A-SRT-0066v30,o200k_base,toke,179,370,A-SRT,2
A-SRT-0067v63,o200k_base,toke,196,430,A-SRT,2
A-SRT-0068v81,o200k_base,toke,255,561,A-SRT,2
A-SRT-0069v74,o200k_base,toke,117,250,A-SRT,2
A-SRT-0070v24,o200k_base,toke,80,180,A-SRT,2
A-SRT-0071v54,o200k_base,toke,154,341,A-SRT,3
A-SRT-0072v16,o200k_base,toke,172,336,A-SRT,3
A-SRT-0075v2,o200k_base,toke,216,468,A-SRT,3
A-SRT-0075v40,o200k_base,toke,148,324,A-SRT,3
A-SRT-0076v63,o200k_base,toke,225,485,A-SRT,3
A-SRT-0077v24,o200k_base,toke,149,327,A-SRT,2
A-SRT-0077v4,o200k_base,toke,210,483,A-SRT,2
A-SRT-0079v4,o200k_base,toke,372,836,A-SRT,3
A-SRT-0079v50,o200k_base,toke,163,369,A-SRT,3
A-SRT-0079v51,o200k_base,toke,307,701,A-SRT,3
A-SRT-0080v9,o200k_base,toke,291,616,A-SRT,3
A-SRT-0081v35,o200k_base,toke,259,575,A-SRT,3
A-SRT-0082v40,o200k_base,toke,358,824,A-SRT,3
A-SRT-0083v16,o200k_base,toke,320,678,A-SRT,2
A-SRT-0083v31,o200k_base,toke,163,369,A-SRT,2
A-SRT-0085v14,o200k_base,toke,229,529,A-SRT,3
A-SRT-0086v38,o200k_base,toke,144,341,A-SRT,3
A-SRT-0089v11,o200k_base,toke,278,616,A-SRT,3
A-SRT-0089v54,o200k_base,toke,136,319,A-SRT,3
A-SRT-0091v37,o200k_base,toke,375,782,A-SRT,3
A-SRT-0091v5,o200k_base,toke,390,817,A-SRT,3
A-SRT-0094v13,o200k_base,toke,281,634,A-SRT,2
A-SRT-0094v14,o200k_base,toke,195,445,A-SRT,2
A-SRT-0096v17,o200k_base,toke,249,541,A-SRT,2
A-SRT-0096v32,o200k_base,toke,236,496,A-SRT,2
A-SRT-0096v73,o200k_base,toke,258,517,A-SRT,2
A-SRT-0097v20,o200k_base,toke,213,487,A-SRT,3
A-SRT-0098v16,o200k_base,toke,125,288,A-SRT,3
A-SRT-0098v76,o200k_base,toke,179,406,A-SRT,3
A-SRT-0099v51,o200k_base,toke,276,612,A-SRT,2
A-SRT-0099v80,o200k_base,toke,339,770,A-SRT,2
A-SRT-0100v57,o200k_base,toke,324,717,A-SRT,2
